Feature,LIME Weight,Predicted Close t+1,Date_dt,Model,Coin,Scope,Date
Close_t-5,5.324134915393836,5.324134915393836,2022-01-01 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-01
Close_t-6,4.902970310198028,4.902970310198028,2022-01-01 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-01
BTC_t-4,4.794758938506927,4.794758938506927,2022-01-01 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-01
Close_t-7,4.638352387336601,4.638352387336601,2022-01-01 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-01
BTC_t-2,4.56746288152271,4.56746288152271,2022-01-01 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-01
Close_t-0,6.919424225377646,6.919424225377646,2022-01-02 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-02
Close_t-2,6.566498856434269,6.566498856434269,2022-01-02 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-02
Close_t-1,6.525340394147951,6.525340394147951,2022-01-02 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-02
Close_t-3,5.912622727689764,5.912622727689764,2022-01-02 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-02
Close_t-4,5.474168704435217,5.474168704435217,2022-01-02 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-02
Close_t-5,5.19675452840469,5.19675452840469,2022-01-02 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-02
Close_t-6,4.766299745651694,4.766299745651694,2022-01-02 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-02
BTC_t-2,4.764869074647301,4.764869074647301,2022-01-02 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-02
Close_t-53,4.75072898303549,4.75072898303549,2022-01-02 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-02
Close_t-7,4.527419872677353,4.527419872677353,2022-01-02 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-02
Close_t-0,6.975496587791092,6.975496587791092,2022-01-03 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-03
Close_t-1,6.752625425819577,6.752625425819577,2022-01-03 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-03
Close_t-2,6.2105257364198,6.2105257364198,2022-01-03 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-03
Close_t-3,5.98371405970811,5.98371405970811,2022-01-03 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-03
Close_t-4,5.486007221387349,5.486007221387349,2022-01-03 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-03
Close_t-5,5.102495682743452,5.102495682743452,2022-01-03 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-03
Close_t-54,4.745044073928301,4.745044073928301,2022-01-03 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-03
BTC_t-3,4.689956711426289,4.689956711426289,2022-01-03 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-03
Close_t-6,4.6401762528268575,4.6401762528268575,2022-01-03 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-03
Close_t-7,4.5940312991756445,4.5940312991756445,2022-01-03 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-03
Close_t-0,6.917071682015555,6.917071682015555,2022-01-04 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-04
Close_t-1,6.678773724000136,6.678773724000136,2022-01-04 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-04
Close_t-2,6.461130585619092,6.461130585619092,2022-01-04 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-04
Close_t-3,5.816823606094202,5.816823606094202,2022-01-04 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-04
Close_t-4,5.371064601225273,5.371064601225273,2022-01-04 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-04
Close_t-5,5.1638134069612365,5.1638134069612365,2022-01-04 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-04
Close_t-55,4.780193515355014,4.780193515355014,2022-01-04 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-04
Close_t-6,4.749828706393009,4.749828706393009,2022-01-04 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-04
Close_t-54,4.531928776910676,4.531928776910676,2022-01-04 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-04
Close_t-7,4.384054240259951,4.384054240259951,2022-01-04 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-04
Close_t-1,6.7340213649873455,6.7340213649873455,2022-01-05 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-05
Close_t-0,6.722586377942174,6.722586377942174,2022-01-05 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-05
Close_t-2,6.193092252914061,6.193092252914061,2022-01-05 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-05
Close_t-3,5.924286923906559,5.924286923906559,2022-01-05 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-05
Close_t-4,5.192482104576432,5.192482104576432,2022-01-05 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-05
Close_t-5,4.986784238243334,4.986784238243334,2022-01-05 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-05
Close_t-6,4.502478647813133,4.502478647813133,2022-01-05 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-05
Close_t-56,4.482487483042894,4.482487483042894,2022-01-05 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-05
Close_t-55,4.413557303874956,4.413557303874956,2022-01-05 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-05
Close_t-54,4.3321423031642965,4.3321423031642965,2022-01-05 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-05
Close_t-0,6.6874999229341645,6.6874999229341645,2022-01-06 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-06
Close_t-1,6.669760598081049,6.669760598081049,2022-01-06 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-06
Close_t-2,6.278770336655389,6.278770336655389,2022-01-06 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-06
Close_t-3,5.75469379797834,5.75469379797834,2022-01-06 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-06
Close_t-4,5.403520233202482,5.403520233202482,2022-01-06 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-06
Close_t-5,4.871778885097966,4.871778885097966,2022-01-06 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-06
Close_t-6,4.4628359018514905,4.4628359018514905,2022-01-06 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-06
Close_t-56,4.364455092029453,4.364455092029453,2022-01-06 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-06
BTC_t-3,4.337318240380895,4.337318240380895,2022-01-06 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-06
Close_t-57,4.296859629423536,4.296859629423536,2022-01-06 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-06
Close_t-0,6.702458949610676,6.702458949610676,2022-01-07 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-07
Close_t-1,6.507922628781012,6.507922628781012,2022-01-07 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-07
Close_t-2,6.118747803840473,6.118747803840473,2022-01-07 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-07
Close_t-3,5.827368934549816,5.827368934549816,2022-01-07 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-07
Close_t-4,5.128589758611467,5.128589758611467,2022-01-07 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-07
Close_t-5,4.951687573563203,4.951687573563203,2022-01-07 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-07
Close_t-6,4.735519046951961,4.735519046951961,2022-01-07 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-07
Close_t-57,4.542088869961736,4.542088869961736,2022-01-07 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-07
Close_t-58,4.365568609187743,4.365568609187743,2022-01-07 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-07
Close_t-56,4.348730875720951,4.348730875720951,2022-01-07 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-07
Close_t-0,6.57019233831212,6.57019233831212,2022-01-08 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-08
Close_t-1,6.48248403075283,6.48248403075283,2022-01-08 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-08
Close_t-2,6.086211678007484,6.086211678007484,2022-01-08 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-08
Close_t-3,5.681462065378196,5.681462065378196,2022-01-08 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-08
Close_t-4,5.456422213892135,5.456422213892135,2022-01-08 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-08
Close_t-5,5.141138848737524,5.141138848737524,2022-01-08 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-08
Close_t-6,4.725139174074155,4.725139174074155,2022-01-08 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-08
Close_t-54,4.372302260318836,4.372302260318836,2022-01-08 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-08
Close_t-57,4.274036406785275,4.274036406785275,2022-01-08 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-08
Close_t-58,4.250046505332442,4.250046505332442,2022-01-08 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-08
Close_t-0,6.565380698892619,6.565380698892619,2022-01-09 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-09
Close_t-1,6.34082062283686,6.34082062283686,2022-01-09 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-09
Close_t-2,5.919497333701922,5.919497333701922,2022-01-09 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-09
Close_t-3,5.747058229313284,5.747058229313284,2022-01-09 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-09
Close_t-4,5.640555674472594,5.640555674472594,2022-01-09 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-09
Close_t-5,4.845441565139414,4.845441565139414,2022-01-09 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-09
Close_t-6,4.755479137884096,4.755479137884096,2022-01-09 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-09
Close_t-55,4.269117610082803,4.269117610082803,2022-01-09 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-09
Close_t-56,4.1370607772419,4.1370607772419,2022-01-09 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-09
Close_t-58,4.064112796812197,4.064112796812197,2022-01-09 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-09
Close_t-0,6.473303526140599,6.473303526140599,2022-01-10 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-10
Close_t-1,6.358814129792573,6.358814129792573,2022-01-10 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-10
Close_t-2,5.904763729705006,5.904763729705006,2022-01-10 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-10
Close_t-3,5.5427176607568445,5.5427176607568445,2022-01-10 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-10
Close_t-4,5.172263825288515,5.172263825288515,2022-01-10 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-10
Close_t-5,4.989125770157233,4.989125770157233,2022-01-10 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-10
Close_t-6,4.304005004490425,4.304005004490425,2022-01-10 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-10
Close_t-56,4.215268395725109,4.215268395725109,2022-01-10 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-10
Close_t-57,3.9823761996767097,3.9823761996767097,2022-01-10 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-10
Close_t-55,3.947590575630119,3.947590575630119,2022-01-10 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-10
Close_t-0,6.60565269380433,6.60565269380433,2022-01-11 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-11
Close_t-1,6.0388871510123305,6.0388871510123305,2022-01-11 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-11
Close_t-2,5.990124617561201,5.990124617561201,2022-01-11 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-11
Close_t-3,5.4461682292560125,5.4461682292560125,2022-01-11 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-11
Close_t-4,4.952220015344008,4.952220015344008,2022-01-11 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-11
Close_t-5,4.696158394954623,4.696158394954623,2022-01-11 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-11
Close_t-6,4.369056806470133,4.369056806470133,2022-01-11 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-11
Close_t-56,4.038916368398703,4.038916368398703,2022-01-11 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-11
Close_t-58,4.029439745046116,4.029439745046116,2022-01-11 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-11
Close_t-57,3.9544451476116977,3.9544451476116977,2022-01-11 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-11
Close_t-0,6.481929592144176,6.481929592144176,2022-01-12 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-12
Close_t-1,6.3051244229663554,6.3051244229663554,2022-01-12 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-12
Close_t-2,6.166091276134106,6.166091276134106,2022-01-12 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-12
Close_t-3,5.56069718430966,5.56069718430966,2022-01-12 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-12
Close_t-4,5.084572738889415,5.084572738889415,2022-01-12 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-12
Close_t-5,4.627924481688681,4.627924481688681,2022-01-12 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-12
Close_t-6,4.25357953051078,4.25357953051078,2022-01-12 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-12
Close_t-7,4.16503038579366,4.16503038579366,2022-01-12 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-12
Close_t-57,4.041371677716515,4.041371677716515,2022-01-12 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-12
Close_t-58,3.792633861233474,3.792633861233474,2022-01-12 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-12
Close_t-0,6.566122747830625,6.566122747830625,2022-01-13 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-13
Close_t-1,6.006191178618933,6.006191178618933,2022-01-13 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-13
Close_t-2,5.952788579423883,5.952788579423883,2022-01-13 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-13
Close_t-3,5.517531556920054,5.517531556920054,2022-01-13 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-13
Close_t-4,5.069214443973262,5.069214443973262,2022-01-13 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-13
Close_t-5,4.779362158163372,4.779362158163372,2022-01-13 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-13
Close_t-6,4.360828985533637,4.360828985533637,2022-01-13 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-13
Close_t-58,3.6751899515210775,3.6751899515210775,2022-01-13 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-13
Close_t-59,3.631170167026253,3.631170167026253,2022-01-13 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-13
Close_t-57,3.4991514237022177,3.4991514237022177,2022-01-13 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-13
Close_t-0,6.631437710134478,6.631437710134478,2022-01-14 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-14
Close_t-1,6.189361267772353,6.189361267772353,2022-01-14 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-14
Close_t-2,5.623349563544081,5.623349563544081,2022-01-14 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-14
Close_t-3,5.579920191114573,5.579920191114573,2022-01-14 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-14
Close_t-4,5.035462198293012,5.035462198293012,2022-01-14 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-14
Close_t-5,4.759771075414941,4.759771075414941,2022-01-14 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-14
Close_t-6,4.319043788244583,4.319043788244583,2022-01-14 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-14
Close_t-58,3.569802299374609,3.569802299374609,2022-01-14 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-14
BTC_t-1,3.4768624776252826,3.4768624776252826,2022-01-14 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-14
Close_t-55,3.456806921406695,3.456806921406695,2022-01-14 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-14
Close_t-0,6.360626048935328,6.360626048935328,2022-01-15 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-15
Close_t-1,6.208133380633269,6.208133380633269,2022-01-15 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-15
Close_t-2,5.983032501648138,5.983032501648138,2022-01-15 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-15
Close_t-3,5.334414472065436,5.334414472065436,2022-01-15 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-15
Close_t-4,5.102611059349071,5.102611059349071,2022-01-15 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-15
Close_t-5,4.68531015790683,4.68531015790683,2022-01-15 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-15
Close_t-6,4.382557879379271,4.382557879379271,2022-01-15 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-15
BTC_t-2,3.491286092536308,3.491286092536308,2022-01-15 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-15
Close_t-56,3.430450124459896,3.430450124459896,2022-01-15 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-15
BTC_t-3,3.420147260460212,3.420147260460212,2022-01-15 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-15
Close_t-0,6.4981234896470985,6.4981234896470985,2022-01-16 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-16
Close_t-1,6.344218028914201,6.344218028914201,2022-01-16 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-16
Close_t-2,5.605956040788707,5.605956040788707,2022-01-16 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-16
Close_t-3,5.548664816084216,5.548664816084216,2022-01-16 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-16
Close_t-4,5.0073278032856985,5.0073278032856985,2022-01-16 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-16
Close_t-5,4.572667783612577,4.572667783612577,2022-01-16 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-16
Close_t-6,4.167186845511591,4.167186845511591,2022-01-16 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-16
Close_t-56,3.5224041250523355,3.5224041250523355,2022-01-16 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-16
Close_t-57,3.4509511620027933,3.4509511620027933,2022-01-16 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-16
BTC_t-3,3.3301435887270525,3.3301435887270525,2022-01-16 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-16
Close_t-0,6.671396820038151,6.671396820038151,2022-01-17 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-17
Close_t-1,6.259677213513549,6.259677213513549,2022-01-17 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-17
Close_t-2,5.809736635379229,5.809736635379229,2022-01-17 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-17
Close_t-3,5.581986135090145,5.581986135090145,2022-01-17 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-17
Close_t-4,4.932735824866229,4.932735824866229,2022-01-17 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-17
Close_t-5,4.715729942784784,4.715729942784784,2022-01-17 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-17
Close_t-6,4.297182487329295,4.297182487329295,2022-01-17 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-17
Close_t-57,3.3068699828193453,3.3068699828193453,2022-01-17 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-17
BTC_t-2,3.2351362441794467,3.2351362441794467,2022-01-17 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-17
BTC_t-3,3.1455378740109587,3.1455378740109587,2022-01-17 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-17
Close_t-0,6.404988840904592,6.404988840904592,2022-01-18 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-18
Close_t-1,6.149400498657602,6.149400498657602,2022-01-18 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-18
Close_t-2,5.825918570121909,5.825918570121909,2022-01-18 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-18
Close_t-3,5.542823049017956,5.542823049017956,2022-01-18 00:00:00,Bidirectional LSTM,LTC - Litecoin,1 day ahead,2022-01-18
