Date,Ticker,Gtrend
2021-03-01,IXC-USD,0
2021-03-02,IXC-USD,0
2021-03-03,IXC-USD,0
2021-03-04,IXC-USD,0
2021-03-05,IXC-USD,0
2021-03-06,IXC-USD,0
2021-03-07,IXC-USD,0
2021-03-08,IXC-USD,0
2021-03-09,IXC-USD,0
2021-03-10,IXC-USD,0
2021-03-11,IXC-USD,0
2021-03-12,IXC-USD,0
2021-03-13,IXC-USD,0
2021-03-14,IXC-USD,0
2021-03-15,IXC-USD,0
2021-03-16,IXC-USD,0
2021-03-17,IXC-USD,0
2021-03-18,IXC-USD,0
2021-03-19,IXC-USD,0
2021-03-20,IXC-USD,0
2021-03-21,IXC-USD,0
2021-03-22,IXC-USD,0
2021-03-23,IXC-USD,0
2021-03-24,IXC-USD,0
2021-03-25,IXC-USD,0
2021-03-26,IXC-USD,0
2021-03-27,IXC-USD,0
2021-03-28,IXC-USD,0
2021-03-29,IXC-USD,0
2021-03-30,IXC-USD,0
2021-03-31,IXC-USD,0
2021-04-01,IXC-USD,0
2021-04-02,IXC-USD,0
2021-04-03,IXC-USD,0
2021-04-04,IXC-USD,0
2021-04-05,IXC-USD,0
2021-04-06,IXC-USD,0
2021-04-07,IXC-USD,0
2021-04-08,IXC-USD,0
2021-04-09,IXC-USD,0
2021-04-10,IXC-USD,49
2021-04-11,IXC-USD,0
2021-04-12,IXC-USD,0
2021-04-13,IXC-USD,0
2021-04-14,IXC-USD,0
2021-04-15,IXC-USD,0
2021-04-16,IXC-USD,0
2021-04-17,IXC-USD,0
2021-04-18,IXC-USD,0
2021-04-19,IXC-USD,0
2021-04-20,IXC-USD,0
2021-04-21,IXC-USD,44
2021-04-22,IXC-USD,0
2021-04-23,IXC-USD,0
2021-04-24,IXC-USD,0
2021-04-25,IXC-USD,0
2021-04-26,IXC-USD,44
2021-04-27,IXC-USD,0
2021-04-28,IXC-USD,0
2021-04-29,IXC-USD,0
2021-04-30,IXC-USD,0
2021-05-01,IXC-USD,0
2021-05-02,IXC-USD,0
2021-05-03,IXC-USD,0
2021-05-04,IXC-USD,0
2021-05-05,IXC-USD,0
2021-05-06,IXC-USD,45
2021-05-07,IXC-USD,0
2021-05-08,IXC-USD,0
2021-05-09,IXC-USD,0
2021-05-10,IXC-USD,0
2021-05-11,IXC-USD,0
2021-05-12,IXC-USD,0
2021-05-13,IXC-USD,0
2021-05-14,IXC-USD,0
2021-05-15,IXC-USD,0
2021-05-16,IXC-USD,0
2021-05-17,IXC-USD,0
2021-05-18,IXC-USD,0
2021-05-19,IXC-USD,0
2021-05-20,IXC-USD,0
2021-05-21,IXC-USD,0
2021-05-22,IXC-USD,0
2021-05-23,IXC-USD,0
2021-05-24,IXC-USD,0
2021-05-25,IXC-USD,0
2021-05-26,IXC-USD,0
2021-05-27,IXC-USD,0
2021-05-28,IXC-USD,0
2021-05-29,IXC-USD,0
2021-05-30,IXC-USD,0
2021-05-31,IXC-USD,0
2021-06-01,IXC-USD,0
2021-06-02,IXC-USD,0
2021-06-03,IXC-USD,86
2021-06-04,IXC-USD,0
2021-06-05,IXC-USD,0
2021-06-06,IXC-USD,0
2021-06-07,IXC-USD,0
2021-06-08,IXC-USD,0
2021-06-09,IXC-USD,0
2021-06-10,IXC-USD,0
2021-06-11,IXC-USD,0
2021-06-12,IXC-USD,0
2021-06-13,IXC-USD,0
2021-06-14,IXC-USD,0
2021-06-15,IXC-USD,0
2021-06-16,IXC-USD,0
2021-06-17,IXC-USD,0
2021-06-18,IXC-USD,0
2021-06-19,IXC-USD,0
2021-06-20,IXC-USD,0
2021-06-21,IXC-USD,0
2021-06-22,IXC-USD,0
2021-06-23,IXC-USD,0
2021-06-24,IXC-USD,0
2021-06-25,IXC-USD,0
2021-06-26,IXC-USD,0
2021-06-27,IXC-USD,0
2021-06-28,IXC-USD,0
2021-06-29,IXC-USD,0
2021-06-30,IXC-USD,0
2021-07-01,IXC-USD,0
2021-07-02,IXC-USD,0
2021-07-03,IXC-USD,0
2021-07-04,IXC-USD,0
2021-07-05,IXC-USD,0
2021-07-06,IXC-USD,0
2021-07-07,IXC-USD,0
2021-07-08,IXC-USD,0
2021-07-09,IXC-USD,0
2021-07-10,IXC-USD,0
2021-07-11,IXC-USD,0
2021-07-12,IXC-USD,0
2021-07-13,IXC-USD,0
2021-07-14,IXC-USD,0
2021-07-15,IXC-USD,0
2021-07-16,IXC-USD,0
2021-07-17,IXC-USD,0
2021-07-18,IXC-USD,0
2021-07-19,IXC-USD,0
2021-07-20,IXC-USD,0
2021-07-21,IXC-USD,0
2021-07-22,IXC-USD,0
2021-07-23,IXC-USD,0
2021-07-24,IXC-USD,0
2021-07-25,IXC-USD,0
2021-07-26,IXC-USD,0
2021-07-27,IXC-USD,0
2021-07-28,IXC-USD,0
2021-07-29,IXC-USD,0
2021-07-30,IXC-USD,0
2021-07-31,IXC-USD,0
2021-08-01,IXC-USD,0
2021-08-02,IXC-USD,0
2021-08-03,IXC-USD,0
2021-08-04,IXC-USD,0
2021-08-05,IXC-USD,0
2021-08-06,IXC-USD,0
2021-08-07,IXC-USD,0
2021-08-08,IXC-USD,0
2021-08-09,IXC-USD,0
2021-08-10,IXC-USD,0
2021-08-11,IXC-USD,0
2021-08-12,IXC-USD,0
2021-08-13,IXC-USD,0
2021-08-14,IXC-USD,0
2021-08-15,IXC-USD,0
2021-08-16,IXC-USD,0
2021-08-17,IXC-USD,0
2021-08-18,IXC-USD,0
2021-08-19,IXC-USD,0
2021-08-20,IXC-USD,0
2021-08-21,IXC-USD,0
2021-08-22,IXC-USD,0
2021-08-23,IXC-USD,0
2021-08-24,IXC-USD,0
2021-08-25,IXC-USD,0
2021-08-26,IXC-USD,0
2021-08-27,IXC-USD,0
2021-08-28,IXC-USD,0
2021-08-29,IXC-USD,0
2021-08-30,IXC-USD,0
2021-08-31,IXC-USD,0
2021-09-01,IXC-USD,0
2021-09-02,IXC-USD,0
2021-09-03,IXC-USD,0
2021-09-04,IXC-USD,0
2021-09-05,IXC-USD,0
2021-09-06,IXC-USD,0
2021-09-07,IXC-USD,96
2021-09-08,IXC-USD,93
2021-09-09,IXC-USD,0
2021-09-10,IXC-USD,0
2021-09-11,IXC-USD,0
2021-09-12,IXC-USD,0
2021-09-13,IXC-USD,0
2021-09-14,IXC-USD,0
2021-09-15,IXC-USD,0
2021-09-16,IXC-USD,0
2021-09-17,IXC-USD,0
2021-09-18,IXC-USD,0
2021-09-19,IXC-USD,0
2021-09-20,IXC-USD,0
2021-09-21,IXC-USD,0
2021-09-22,IXC-USD,0
2021-09-23,IXC-USD,0
2021-09-24,IXC-USD,0
2021-09-25,IXC-USD,0
2021-09-26,IXC-USD,0
2021-09-27,IXC-USD,0
2021-09-28,IXC-USD,0
2021-09-29,IXC-USD,0
2021-09-30,IXC-USD,0
2021-10-01,IXC-USD,0
2021-10-02,IXC-USD,0
2021-10-03,IXC-USD,0
2021-10-04,IXC-USD,0
2021-10-05,IXC-USD,0
2021-10-06,IXC-USD,0
2021-10-07,IXC-USD,0
2021-10-08,IXC-USD,0
2021-10-09,IXC-USD,0
2021-10-10,IXC-USD,0
2021-10-11,IXC-USD,0
2021-10-12,IXC-USD,0
2021-10-13,IXC-USD,0
2021-10-14,IXC-USD,0
2021-10-15,IXC-USD,0
2021-10-16,IXC-USD,0
2021-10-17,IXC-USD,0
2021-10-18,IXC-USD,0
2021-10-19,IXC-USD,0
2021-10-20,IXC-USD,0
2021-10-21,IXC-USD,0
2021-10-22,IXC-USD,0
2021-10-23,IXC-USD,0
2021-10-24,IXC-USD,0
2021-10-25,IXC-USD,0
2021-10-26,IXC-USD,0
2021-10-27,IXC-USD,0
2021-10-28,IXC-USD,0
2021-10-29,IXC-USD,0
2021-10-30,IXC-USD,0
2021-10-31,IXC-USD,0
2021-11-01,IXC-USD,0
2021-11-02,IXC-USD,0
2021-11-03,IXC-USD,0
2021-11-04,IXC-USD,0
2021-11-05,IXC-USD,0
2021-11-06,IXC-USD,0
2021-11-07,IXC-USD,0
2021-11-08,IXC-USD,0
2021-11-09,IXC-USD,0
2021-11-10,IXC-USD,0
2021-11-11,IXC-USD,0
2021-11-12,IXC-USD,0
2021-11-13,IXC-USD,0
2021-11-14,IXC-USD,0
2021-11-15,IXC-USD,0
2021-11-16,IXC-USD,86
2021-11-17,IXC-USD,0
2021-11-18,IXC-USD,0
2021-11-19,IXC-USD,0
2021-11-20,IXC-USD,0
2021-11-21,IXC-USD,0
2021-11-22,IXC-USD,0
2021-11-23,IXC-USD,0
2021-11-24,IXC-USD,0
2021-11-25,IXC-USD,0
2021-11-26,IXC-USD,94
2021-11-27,IXC-USD,0
2021-11-28,IXC-USD,0
2021-11-29,IXC-USD,0
2021-11-30,IXC-USD,0
2021-12-01,IXC-USD,0
2021-12-02,IXC-USD,0
2021-12-03,IXC-USD,0
2021-12-04,IXC-USD,0
2021-12-05,IXC-USD,0
2021-12-06,IXC-USD,0
2021-12-07,IXC-USD,0
2021-12-08,IXC-USD,0
2021-12-09,IXC-USD,0
2021-12-10,IXC-USD,0
2021-12-11,IXC-USD,0
2021-12-12,IXC-USD,0
2021-12-13,IXC-USD,0
2021-12-14,IXC-USD,0
2021-12-15,IXC-USD,0
2021-12-16,IXC-USD,0
2021-12-17,IXC-USD,0
2021-12-18,IXC-USD,0
2021-12-19,IXC-USD,0
2021-12-20,IXC-USD,0
2021-12-21,IXC-USD,0
2021-12-22,IXC-USD,0
2021-12-23,IXC-USD,0
2021-12-24,IXC-USD,0
2021-12-25,IXC-USD,0
2021-12-26,IXC-USD,0
2021-12-27,IXC-USD,0
2021-12-28,IXC-USD,0
2021-12-29,IXC-USD,0
2021-12-30,IXC-USD,0
2021-12-31,IXC-USD,0
2022-01-01,IXC-USD,0
2022-01-02,IXC-USD,0
2022-01-03,IXC-USD,0
2022-01-04,IXC-USD,0
2022-01-05,IXC-USD,0
2022-01-06,IXC-USD,98
2022-01-07,IXC-USD,100
2022-01-08,IXC-USD,0
2022-01-09,IXC-USD,0
2022-01-10,IXC-USD,0
2022-01-11,IXC-USD,0
2022-01-12,IXC-USD,0
2022-01-13,IXC-USD,0
2022-01-14,IXC-USD,99
2022-01-15,IXC-USD,0
2022-01-16,IXC-USD,0
2022-01-17,IXC-USD,0
2022-01-18,IXC-USD,0
2022-01-19,IXC-USD,0
2022-01-20,IXC-USD,0
2022-01-21,IXC-USD,0
2022-01-22,IXC-USD,0
2022-01-23,IXC-USD,0
2022-01-24,IXC-USD,0
2022-01-25,IXC-USD,0
2022-01-26,IXC-USD,97
2022-01-27,IXC-USD,0
2022-01-28,IXC-USD,0
2022-01-29,IXC-USD,0
2022-01-29,IXC-USD,0
2022-01-30,IXC-USD,0
2022-01-31,IXC-USD,0
2022-02-01,IXC-USD,0
2022-02-02,IXC-USD,0
2022-02-03,IXC-USD,0
2022-02-04,IXC-USD,0
2022-02-05,IXC-USD,0
2022-02-06,IXC-USD,0
2022-02-07,IXC-USD,90
2022-02-08,IXC-USD,0
2022-02-09,IXC-USD,0
2022-02-10,IXC-USD,0
2022-02-11,IXC-USD,0
2022-02-12,IXC-USD,0
2022-02-13,IXC-USD,100
2022-02-14,IXC-USD,0
2022-02-15,IXC-USD,0
2022-02-16,IXC-USD,0
2022-02-17,IXC-USD,0
2022-02-18,IXC-USD,0
2022-02-19,IXC-USD,0
2022-02-20,IXC-USD,0
2022-02-21,IXC-USD,0
2022-02-22,IXC-USD,0
2022-02-23,IXC-USD,0
2022-02-24,IXC-USD,0
2022-02-25,IXC-USD,0
2022-02-26,IXC-USD,0
2022-02-27,IXC-USD,0
2022-02-28,IXC-USD,0
2022-03-01,IXC-USD,0
2022-03-02,IXC-USD,0
2022-03-03,IXC-USD,0
2022-03-04,IXC-USD,0
2022-03-05,IXC-USD,0
2022-03-06,IXC-USD,0
2022-03-07,IXC-USD,0
2022-03-08,IXC-USD,0
2022-03-09,IXC-USD,0
2022-03-10,IXC-USD,0
2022-03-11,IXC-USD,0
2022-03-12,IXC-USD,0
2022-03-13,IXC-USD,0
2022-03-14,IXC-USD,0
2022-03-15,IXC-USD,0
2022-03-16,IXC-USD,0
2022-03-17,IXC-USD,0
2022-03-18,IXC-USD,0
2022-03-19,IXC-USD,0
2022-03-20,IXC-USD,0
2022-03-21,IXC-USD,0
2022-03-22,IXC-USD,0
2022-03-23,IXC-USD,0
2022-03-24,IXC-USD,0
2022-03-25,IXC-USD,0
2022-03-26,IXC-USD,0
2022-03-27,IXC-USD,0
2022-03-28,IXC-USD,82
2022-03-29,IXC-USD,0
2022-03-30,IXC-USD,0
2022-03-31,IXC-USD,0
2022-04-01,IXC-USD,0
2022-04-02,IXC-USD,0
2022-04-03,IXC-USD,0
2022-04-04,IXC-USD,0
2022-04-05,IXC-USD,0
2022-04-06,IXC-USD,0
2022-04-07,IXC-USD,0
2022-04-08,IXC-USD,0
2022-04-09,IXC-USD,0
2022-04-10,IXC-USD,0
2022-04-11,IXC-USD,0
2022-04-12,IXC-USD,0
2022-04-13,IXC-USD,0
2022-04-14,IXC-USD,0
2022-04-15,IXC-USD,0
2022-04-16,IXC-USD,0
2022-04-17,IXC-USD,0
2022-04-18,IXC-USD,0
2022-04-19,IXC-USD,0
2022-04-20,IXC-USD,0
2022-04-21,IXC-USD,0
2022-04-22,IXC-USD,0
2022-04-23,IXC-USD,0
2022-04-24,IXC-USD,0
2022-04-25,IXC-USD,0
2022-04-26,IXC-USD,0
2022-04-27,IXC-USD,0
2022-04-28,IXC-USD,0
2022-04-29,IXC-USD,0
2022-04-30,IXC-USD,0
2022-05-01,IXC-USD,0
2022-05-02,IXC-USD,0
2022-05-03,IXC-USD,0
2022-05-04,IXC-USD,0
2022-05-05,IXC-USD,0
2022-05-06,IXC-USD,0
2022-05-07,IXC-USD,0
2022-05-08,IXC-USD,0
2022-05-09,IXC-USD,0
2022-05-10,IXC-USD,0
2022-05-11,IXC-USD,0
2022-05-12,IXC-USD,0
2022-05-13,IXC-USD,0
2022-05-14,IXC-USD,0
2022-05-15,IXC-USD,0
2022-05-16,IXC-USD,0
2022-05-17,IXC-USD,0
2022-05-18,IXC-USD,0
2022-05-19,IXC-USD,0
2022-05-20,IXC-USD,0
2022-05-21,IXC-USD,0
2022-05-22,IXC-USD,0
2022-05-23,IXC-USD,0
2014-09-17,LTC-USD,73
2014-09-18,LTC-USD,85
2014-09-19,LTC-USD,55
2014-09-20,LTC-USD,63
2014-09-21,LTC-USD,73
2014-09-22,LTC-USD,64
2014-09-23,LTC-USD,82
2014-09-24,LTC-USD,56
2014-09-25,LTC-USD,57
2014-09-26,LTC-USD,68
2014-09-27,LTC-USD,70
2014-09-28,LTC-USD,57
2014-09-29,LTC-USD,98
2014-09-30,LTC-USD,85
2014-10-01,LTC-USD,80
2014-10-02,LTC-USD,55
2014-10-03,LTC-USD,47
2014-10-04,LTC-USD,75
2014-10-05,LTC-USD,100
2014-10-06,LTC-USD,77
2014-10-07,LTC-USD,78
2014-10-08,LTC-USD,78
2014-10-09,LTC-USD,74
2014-10-10,LTC-USD,54
2014-10-11,LTC-USD,64
2014-10-12,LTC-USD,59
2014-10-13,LTC-USD,58
2014-10-14,LTC-USD,66
2014-10-15,LTC-USD,72
2014-10-16,LTC-USD,74
2014-10-17,LTC-USD,60
2014-10-18,LTC-USD,79
2014-10-19,LTC-USD,86
2014-10-20,LTC-USD,38
2014-10-21,LTC-USD,67
2014-10-22,LTC-USD,52
2014-10-23,LTC-USD,71
2014-10-24,LTC-USD,78
2014-10-25,LTC-USD,46
2014-10-26,LTC-USD,69
2014-10-27,LTC-USD,45
2014-10-28,LTC-USD,75
2014-10-29,LTC-USD,61
2014-10-30,LTC-USD,43
2014-10-31,LTC-USD,41
2014-11-01,LTC-USD,63
2014-11-02,LTC-USD,79
2014-11-03,LTC-USD,55
2014-11-04,LTC-USD,53
2014-11-05,LTC-USD,48
2014-11-06,LTC-USD,49
2014-11-07,LTC-USD,86
2014-11-08,LTC-USD,63
2014-11-09,LTC-USD,81
2014-11-10,LTC-USD,53
2014-11-11,LTC-USD,64
2014-11-12,LTC-USD,70
2014-11-13,LTC-USD,55
2014-11-14,LTC-USD,59
2014-11-15,LTC-USD,77
2014-11-16,LTC-USD,41
2014-11-17,LTC-USD,66
2014-11-18,LTC-USD,66
2014-11-19,LTC-USD,60
2014-11-20,LTC-USD,57
2014-11-21,LTC-USD,78
2014-11-22,LTC-USD,35
2014-11-23,LTC-USD,29
2014-11-24,LTC-USD,39
2014-11-25,LTC-USD,41
2014-11-26,LTC-USD,57
2014-11-27,LTC-USD,57
2014-11-28,LTC-USD,54
2014-11-29,LTC-USD,52
2014-11-30,LTC-USD,41
2014-12-01,LTC-USD,47
2014-12-02,LTC-USD,39
2014-12-03,LTC-USD,70
2014-12-04,LTC-USD,57
2014-12-05,LTC-USD,67
2014-12-06,LTC-USD,77
2014-12-07,LTC-USD,51
2014-12-08,LTC-USD,73
2014-12-09,LTC-USD,58
2014-12-10,LTC-USD,60
2014-12-11,LTC-USD,63
2014-12-12,LTC-USD,51
2014-12-13,LTC-USD,77
2014-12-14,LTC-USD,42
2014-12-15,LTC-USD,63
2014-12-16,LTC-USD,65
2014-12-17,LTC-USD,51
2014-12-18,LTC-USD,48
2014-12-19,LTC-USD,64
2014-12-20,LTC-USD,62
2014-12-21,LTC-USD,57
2014-12-22,LTC-USD,80
2014-12-23,LTC-USD,66
2014-12-24,LTC-USD,51
2014-12-25,LTC-USD,59
2014-12-26,LTC-USD,71
2014-12-27,LTC-USD,68
2014-12-28,LTC-USD,63
2014-12-29,LTC-USD,63
2014-12-30,LTC-USD,72
2014-12-31,LTC-USD,48
2015-01-01,LTC-USD,42
2015-01-02,LTC-USD,53
2015-01-03,LTC-USD,51
2015-01-04,LTC-USD,88
2015-01-05,LTC-USD,47
2015-01-06,LTC-USD,60
2015-01-07,LTC-USD,53
2015-01-08,LTC-USD,55
2015-01-09,LTC-USD,56
2015-01-10,LTC-USD,75
2015-01-11,LTC-USD,90
2015-01-12,LTC-USD,58
2015-01-13,LTC-USD,45
2015-01-14,LTC-USD,67
2015-01-15,LTC-USD,78
2015-01-16,LTC-USD,60
2015-01-17,LTC-USD,43
2015-01-18,LTC-USD,56
2015-01-19,LTC-USD,63
2015-01-20,LTC-USD,46
2015-01-21,LTC-USD,76
2015-01-22,LTC-USD,32
2015-01-23,LTC-USD,62
2015-01-24,LTC-USD,59
2015-01-25,LTC-USD,93
2015-01-26,LTC-USD,65
2015-01-27,LTC-USD,71
2015-01-28,LTC-USD,67
2015-01-29,LTC-USD,50
2015-01-30,LTC-USD,35
2015-01-31,LTC-USD,52
2015-02-01,LTC-USD,45
2015-02-02,LTC-USD,49
2015-02-03,LTC-USD,43
2015-02-04,LTC-USD,36
2015-02-05,LTC-USD,44
2015-02-06,LTC-USD,58
2015-02-07,LTC-USD,79
2015-02-08,LTC-USD,74
2015-02-09,LTC-USD,41
2015-02-10,LTC-USD,45
2015-02-11,LTC-USD,45
2015-02-12,LTC-USD,58
2015-02-13,LTC-USD,56
2015-02-14,LTC-USD,38
2015-02-15,LTC-USD,57
2015-02-16,LTC-USD,46
2015-02-17,LTC-USD,43
2015-02-18,LTC-USD,46
2015-02-19,LTC-USD,39
2015-02-20,LTC-USD,37
2015-02-21,LTC-USD,49
2015-02-22,LTC-USD,55
2015-02-23,LTC-USD,55
2015-02-24,LTC-USD,38
2015-02-25,LTC-USD,35
2015-02-26,LTC-USD,51
2015-02-27,LTC-USD,49
2015-02-28,LTC-USD,46
2015-03-01,LTC-USD,58
2015-03-02,LTC-USD,54
2015-03-03,LTC-USD,69
2015-03-04,LTC-USD,31
2015-03-05,LTC-USD,37
2015-03-06,LTC-USD,60
2015-03-07,LTC-USD,94
2015-03-08,LTC-USD,48
2015-03-09,LTC-USD,92
2015-03-10,LTC-USD,78
2015-03-11,LTC-USD,46
2015-03-12,LTC-USD,58
2015-03-13,LTC-USD,48
2015-03-14,LTC-USD,52
2015-03-15,LTC-USD,54
2015-03-16,LTC-USD,45
2015-03-17,LTC-USD,61
2015-03-18,LTC-USD,41
2015-03-19,LTC-USD,45
2015-03-20,LTC-USD,44
2015-03-21,LTC-USD,53
2015-03-22,LTC-USD,40
2015-03-23,LTC-USD,46
2015-03-24,LTC-USD,66
2015-03-25,LTC-USD,60
2015-03-26,LTC-USD,49
2015-03-27,LTC-USD,30
2015-03-28,LTC-USD,29
2015-03-29,LTC-USD,69
2015-03-30,LTC-USD,37
2015-03-31,LTC-USD,49
2015-04-01,LTC-USD,24
2015-04-02,LTC-USD,41
2015-04-03,LTC-USD,46
2015-04-04,LTC-USD,53
2015-04-05,LTC-USD,46
2015-04-06,LTC-USD,41
2015-04-07,LTC-USD,44
2015-04-08,LTC-USD,47
2015-04-09,LTC-USD,46
2015-04-10,LTC-USD,39
2015-04-11,LTC-USD,30
2015-04-12,LTC-USD,33
2015-04-13,LTC-USD,33
2015-04-14,LTC-USD,33
2015-04-15,LTC-USD,48
2015-04-16,LTC-USD,34
2015-04-17,LTC-USD,30
2015-04-18,LTC-USD,28
2015-04-19,LTC-USD,32
2015-04-20,LTC-USD,33
2015-04-21,LTC-USD,26
2015-04-22,LTC-USD,27
2015-04-23,LTC-USD,43
2015-04-24,LTC-USD,32
2015-04-25,LTC-USD,23
2015-04-26,LTC-USD,30
2015-04-27,LTC-USD,44
2015-04-28,LTC-USD,38
2015-04-29,LTC-USD,41
2015-04-30,LTC-USD,52
2015-05-01,LTC-USD,26
2015-05-02,LTC-USD,28
2015-05-03,LTC-USD,18
2015-05-04,LTC-USD,33
2015-05-05,LTC-USD,31
2015-05-06,LTC-USD,47
2015-05-07,LTC-USD,26
2015-05-08,LTC-USD,33
2015-05-09,LTC-USD,38
2015-05-10,LTC-USD,42
2015-05-11,LTC-USD,29
2015-05-12,LTC-USD,25
2015-05-13,LTC-USD,33
2015-05-14,LTC-USD,42
2015-05-15,LTC-USD,43
2015-05-16,LTC-USD,32
2015-05-17,LTC-USD,20
2015-05-18,LTC-USD,43
2015-05-19,LTC-USD,38
2015-05-20,LTC-USD,42
2015-05-21,LTC-USD,26
2015-05-22,LTC-USD,61
2015-05-23,LTC-USD,40
2015-05-24,LTC-USD,30
2015-05-25,LTC-USD,58
2015-05-25,LTC-USD,30
2015-05-26,LTC-USD,24
2015-05-27,LTC-USD,21
2015-05-28,LTC-USD,22
2015-05-29,LTC-USD,23
2015-05-30,LTC-USD,23
2015-05-31,LTC-USD,12
2015-06-01,LTC-USD,32
2015-06-02,LTC-USD,15
2015-06-03,LTC-USD,12
2015-06-04,LTC-USD,8
2015-06-05,LTC-USD,22
2015-06-06,LTC-USD,20
2015-06-07,LTC-USD,17
2015-06-08,LTC-USD,12
2015-06-09,LTC-USD,13
2015-06-10,LTC-USD,22
2015-06-11,LTC-USD,23
2015-06-12,LTC-USD,25
2015-06-13,LTC-USD,34
2015-06-14,LTC-USD,26
2015-06-15,LTC-USD,19
2015-06-16,LTC-USD,38
2015-06-17,LTC-USD,42
2015-06-18,LTC-USD,27
2015-06-19,LTC-USD,25
2015-06-20,LTC-USD,29
2015-06-21,LTC-USD,19
2015-06-22,LTC-USD,28
2015-06-23,LTC-USD,24
2015-06-24,LTC-USD,24
2015-06-25,LTC-USD,17
2015-06-26,LTC-USD,20
2015-06-27,LTC-USD,25
2015-06-28,LTC-USD,18
2015-06-29,LTC-USD,40
2015-06-30,LTC-USD,51
2015-07-01,LTC-USD,27
2015-07-02,LTC-USD,30
2015-07-03,LTC-USD,26
2015-07-04,LTC-USD,32
2015-07-05,LTC-USD,46
2015-07-06,LTC-USD,63
2015-07-07,LTC-USD,51
2015-07-08,LTC-USD,62
2015-07-09,LTC-USD,85
2015-07-10,LTC-USD,100
2015-07-11,LTC-USD,53
2015-07-12,LTC-USD,50
2015-07-13,LTC-USD,35
2015-07-14,LTC-USD,35
2015-07-15,LTC-USD,31
2015-07-16,LTC-USD,48
2015-07-17,LTC-USD,34
2015-07-18,LTC-USD,27
2015-07-19,LTC-USD,32
2015-07-20,LTC-USD,32
2015-07-21,LTC-USD,31
2015-07-22,LTC-USD,33
2015-07-23,LTC-USD,27
2015-07-24,LTC-USD,26
2015-07-25,LTC-USD,33
2015-07-26,LTC-USD,37
2015-07-27,LTC-USD,31
2015-07-28,LTC-USD,31
2015-07-29,LTC-USD,35
2015-07-30,LTC-USD,32
2015-07-31,LTC-USD,28
2015-08-01,LTC-USD,20
2015-08-02,LTC-USD,32
2015-08-03,LTC-USD,27
2015-08-04,LTC-USD,31
2015-08-05,LTC-USD,25
2015-08-06,LTC-USD,19
2015-08-07,LTC-USD,30
2015-08-08,LTC-USD,23
2015-08-09,LTC-USD,29
2015-08-10,LTC-USD,24
2015-08-11,LTC-USD,36
2015-08-12,LTC-USD,31
2015-08-13,LTC-USD,28
2015-08-14,LTC-USD,21
2015-08-15,LTC-USD,30
2015-08-16,LTC-USD,20
2015-08-17,LTC-USD,26
2015-08-18,LTC-USD,23
2015-08-19,LTC-USD,22
2015-08-20,LTC-USD,30
2015-08-21,LTC-USD,23
2015-08-22,LTC-USD,40
2015-08-23,LTC-USD,24
2015-08-24,LTC-USD,37
2015-08-25,LTC-USD,49
2015-08-26,LTC-USD,21
2015-08-27,LTC-USD,26
2015-08-28,LTC-USD,18
2015-08-29,LTC-USD,16
2015-08-30,LTC-USD,34
2015-08-31,LTC-USD,20
2015-09-01,LTC-USD,17
2015-09-02,LTC-USD,24
2015-09-03,LTC-USD,21
2015-09-04,LTC-USD,21
2015-09-05,LTC-USD,16
2015-09-06,LTC-USD,26
2015-09-07,LTC-USD,21
2015-09-08,LTC-USD,15
2015-09-09,LTC-USD,23
2015-09-10,LTC-USD,27
2015-09-11,LTC-USD,14
2015-09-12,LTC-USD,24
2015-09-13,LTC-USD,21
2015-09-14,LTC-USD,11
2015-09-15,LTC-USD,12
2015-09-16,LTC-USD,23
2015-09-17,LTC-USD,16
2015-09-18,LTC-USD,24
2015-09-19,LTC-USD,17
2015-09-20,LTC-USD,20
2015-09-21,LTC-USD,13
2015-09-22,LTC-USD,17
2015-09-23,LTC-USD,27
2015-09-24,LTC-USD,21
2015-09-25,LTC-USD,11
2015-09-26,LTC-USD,21
2015-09-27,LTC-USD,25
2015-09-28,LTC-USD,22
2015-09-29,LTC-USD,15
2015-09-30,LTC-USD,12
2015-10-01,LTC-USD,21
2015-10-02,LTC-USD,15
2015-10-03,LTC-USD,17
2015-10-04,LTC-USD,16
2015-10-05,LTC-USD,22
2015-10-06,LTC-USD,24
2015-10-07,LTC-USD,27
2015-10-08,LTC-USD,9
2015-10-09,LTC-USD,21
2015-10-10,LTC-USD,17
2015-10-11,LTC-USD,22
2015-10-12,LTC-USD,18
2015-10-13,LTC-USD,15
2015-10-14,LTC-USD,15
2015-10-15,LTC-USD,19
2015-10-16,LTC-USD,17
2015-10-17,LTC-USD,23
2015-10-18,LTC-USD,22
2015-10-19,LTC-USD,17
2015-10-20,LTC-USD,20
2015-10-21,LTC-USD,11
2015-10-22,LTC-USD,20
2015-10-23,LTC-USD,16
2015-10-24,LTC-USD,17
2015-10-25,LTC-USD,24
2015-10-26,LTC-USD,11
2015-10-27,LTC-USD,20
2015-10-28,LTC-USD,22
2015-10-29,LTC-USD,23
2015-10-30,LTC-USD,30
2015-10-31,LTC-USD,16
2015-11-01,LTC-USD,24
2015-11-02,LTC-USD,27
2015-11-03,LTC-USD,34
2015-11-04,LTC-USD,52
2015-11-05,LTC-USD,28
2015-11-06,LTC-USD,30
2015-11-07,LTC-USD,37
2015-11-08,LTC-USD,34
2015-11-09,LTC-USD,22
2015-11-10,LTC-USD,29
2015-11-11,LTC-USD,23
2015-11-12,LTC-USD,23
2015-11-13,LTC-USD,17
